1.000000 	 1.000000 	 10600.000000 
1.000000 	 21.000000 	 11849.653576 
1.000000 	 41.000000 	 12996.153799 
1.000000 	 61.000000 	 14058.776811 
1.000000 	 81.000000 	 15046.747252 
1.000000 	 101.000000 	 15961.557991 
1.000000 	 121.000000 	 16807.141794 
1.000000 	 141.000000 	 17588.226935 
1.000000 	 161.000000 	 18309.529126 
1.000000 	 181.000000 	 18975.528639 
1.000000 	 201.000000 	 19590.415414 
1.000000 	 221.000000 	 20158.083704 
1.000000 	 241.000000 	 20682.142621 
1.000000 	 261.000000 	 21165.931998 
1.000000 	 281.000000 	 21612.539801 
1.000000 	 301.000000 	 22024.819588 
1.000000 	 321.000000 	 22405.407408 
1.000000 	 341.000000 	 22756.737808 
1.000000 	 361.000000 	 23081.058913 
1.000000 	 381.000000 	 23380.446467 
1.000000 	 401.000000 	 23656.816930 
1.000000 	 421.000000 	 23911.939604 
1.000000 	 441.000000 	 24147.447883 
1.000000 	 461.000000 	 24364.849660 
1.000000 	 481.000000 	 24565.536940 
1.000000 	 501.000000 	 24750.794744 
1.000000 	 521.000000 	 24921.809306 
1.000000 	 541.000000 	 26991.115527 
1.000000 	 561.000000 	 29151.927146 
1.000000 	 581.000000 	 30094.470113 
1.000000 	 601.000000 	 30424.474494 
1.000000 	 621.000000 	 30451.867547 
1.000000 	 641.000000 	 30334.770364 
1.000000 	 661.000000 	 30117.490429 
1.000000 	 681.000000 	 29875.893887 
1.000000 	 701.000000 	 29652.872175 
1.000000 	 721.000000 	 29446.997186 
1.000000 	 741.000000 	 29256.950619 
1.000000 	 761.000000 	 29081.515527 
1.000000 	 781.000000 	 28918.378142 
1.000000 	 801.000000 	 31692.098753 
1.000000 	 821.000000 	 32985.252905 
1.000000 	 841.000000 	 33373.137892 
1.000000 	 861.000000 	 33317.687155 
1.000000 	 881.000000 	 33054.127716 
1.000000 	 901.000000 	 32700.905095 
1.000000 	 921.000000 	 32263.137232 
1.000000 	 941.000000 	 31856.575528 
1.000000 	 961.000000 	 31481.271775 
1.000000 	 981.000000 	 31134.822743 
1.000000 	 1001.000000 	 30815.009981 
1.000000 	 1021.000000 	 30519.785592 
1.000000 	 1041.000000 	 30247.259133 
1.000000 	 1061.000000 	 29995.685504 
1.000000 	 1081.000000 	 29763.453775 
1.000000 	 1101.000000 	 29549.076870 
1.000000 	 1121.000000 	 29351.182043 
1.000000 	 1141.000000 	 29168.502096 
1.000000 	 1161.000000 	 28999.867251 
1.000000 	 1181.000000 	 30754.148846 
1.000000 	 1201.000000 	 32774.559227 
1.000000 	 1221.000000 	 33515.180851 
1.000000 	 1241.000000 	 33621.525938 
1.000000 	 1261.000000 	 33423.271957 
1.000000 	 1281.000000 	 33088.079811 
1.000000 	 1301.000000 	 32663.822539 
1.000000 	 1321.000000 	 32226.454686 
1.000000 	 1341.000000 	 31822.713271 
1.000000 	 1361.000000 	 31450.012971 
1.000000 	 1381.000000 	 31105.967231 
1.000000 	 1401.000000 	 30788.372984 
1.000000 	 1421.000000 	 30495.196546 
1.000000 	 1441.000000 	 30224.560583 
1.000000 	 1461.000000 	 29974.732101 
1.000000 	 1481.000000 	 29744.111345 
1.000000 	 1501.000000 	 29531.221557 
